sample    	read_local_address                                             	contig_local_address                                             	fwd                                                                     	rev                                                                     	contigs                                         	Date      	Depth 	Ocean   	Location	Lon      	Lat       	cruise_id	cruise_station
SRR5720268	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720268/SRR5720268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720268/SRR5720268_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/008/SRR5720268	2003-03-28	5     	Pacific 	ALOHA   	-34.62898	17.06995  	HOT146   	HOT
SRR5720269	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720269/SRR5720269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720269/SRR5720269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/009/SRR5720269	2003-02-25	5     	Pacific 	ALOHA   	-34.62898	17.06995  	HOT145   	HOT
SRR5720270	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720270/SRR5720270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720270/SRR5720270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/000/SRR5720270	2003-02-25	115   	Pacific 	ALOHA   	-34.62898	17.06995  	HOT145   	HOT
SRR5720271	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720271/SRR5720271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720271/SRR5720271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/001/SRR5720271	2003-04-23	5     	Pacific 	ALOHA   	-34.62898	17.06995  	HOT147   	HOT
SRR5720272	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720272/SRR5720272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720272/SRR5720272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/002/SRR5720272	2003-04-23	125   	Pacific 	ALOHA   	-34.89531	16.07692  	HOT147   	HOT
SRR5720273	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720273/SRR5720273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720273/SRR5720273_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5720273	2003-03-28	125   	Pacific 	ALOHA   	-34.89531	16.07692  	HOT146   	HOT
SRR5720274	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720274/SRR5720274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720274/SRR5720274_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/004/SRR5720274	2003-03-28	175   	Pacific 	ALOHA   	-34.89531	16.07692  	HOT146   	HOT
SRR5720275	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720275/SRR5720275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720275/SRR5720275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/005/SRR5720275	2003-11-04	80    	Atlantic	BATS    	-34.89531	16.07692  	BATS182  	BATS
SRR5720276	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720276/SRR5720276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720276/SRR5720276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/006/SRR5720276	2003-11-04	1     	Atlantic	BATS    	-34.89531	16.07692  	BATS182  	BATS
SRR5720277	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720277/SRR5720277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720277/SRR5720277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/007/SRR5720277	2004-11-12	80    	Atlantic	BATS    	-34.89531	16.07692  	BATS194  	BATS
SRR5720278	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720278/SRR5720278_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720278/SRR5720278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/008/SRR5720278	2004-11-12	1     	Atlantic	BATS    	-35.36689	14.90645  	BATS194  	BATS
SRR5720279	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720279/SRR5720279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720279/SRR5720279_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/009/SRR5720279	2004-10-13	180   	Atlantic	BATS    	-35.36689	14.90645  	BATS193  	BATS
SRR5720280	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720280/SRR5720280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720280/SRR5720280_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/000/SRR5720280	2004-10-13	100   	Atlantic	BATS    	-35.36689	14.90645  	BATS193  	BATS
SRR5720281	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720281/SRR5720281_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720281/SRR5720281_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/001/SRR5720281	2003-05-20	180   	Atlantic	BATS    	-35.36689	14.90645  	BATS176  	BATS
SRR5720282	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720282/SRR5720282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720282/SRR5720282_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/002/SRR5720282	2003-05-20	100   	Atlantic	BATS    	-35.36689	14.90645  	BATS176  	BATS
SRR5720283	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720283/SRR5720283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720283/SRR5720283_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5720283	2003-05-20	1     	Atlantic	BATS    	-35.36689	14.90645  	BATS176  	BATS
SRR5720284	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720284/SRR5720284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720284/SRR5720284_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/004/SRR5720284	2004-11-12	180   	Atlantic	BATS    	-36.4495 	13.21958  	BATS194  	BATS
SRR5720285	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720285/SRR5720285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720285/SRR5720285_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/005/SRR5720285	2003-08-12	100   	Atlantic	BATS    	-36.4495 	13.21958  	BATS179  	BATS
SRR5720286	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720286/SRR5720286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720286/SRR5720286_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/006/SRR5720286	2003-08-12	10    	Atlantic	BATS    	-36.4495 	13.21958  	BATS179  	BATS
SRR5720287	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720287/SRR5720287_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720287/SRR5720287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/007/SRR5720287	2003-08-20	115   	Pacific 	ALOHA   	-36.4495 	13.21958  	HOT151   	HOT
SRR5720288	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720288/SRR5720288_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720288/SRR5720288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/008/SRR5720288	2003-08-20	5     	Pacific 	ALOHA   	-36.4495 	13.21958  	HOT151   	HOT
SRR5720289	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720289/SRR5720289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720289/SRR5720289_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/009/SRR5720289	2003-07-19	175   	Pacific 	ALOHA   	-36.4495 	13.21958  	HOT150   	HOT
SRR5720290	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720290/SRR5720290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720290/SRR5720290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/000/SRR5720290	2003-07-19	125   	Pacific 	ALOHA   	-36.48458	13.276    	HOT150   	HOT
SRR5720291	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720291/SRR5720291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720291/SRR5720291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/001/SRR5720291	2003-07-19	5     	Pacific 	ALOHA   	-36.48458	13.276    	HOT150   	HOT
SRR5720292	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720292/SRR5720292_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720292/SRR5720292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/002/SRR5720292	2003-06-19	175   	Pacific 	ALOHA   	-36.48458	13.276    	HOT149   	HOT
SRR5720293	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720293/SRR5720293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720293/SRR5720293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5720293	2003-06-19	100   	Pacific 	ALOHA   	-36.48458	13.276    	HOT149   	HOT
SRR5720294	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720294/SRR5720294_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720294/SRR5720294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/004/SRR5720294	2003-06-19	5     	Pacific 	ALOHA   	-36.48458	13.276    	HOT149   	HOT
SRR5720295	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720295/SRR5720295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720295/SRR5720295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/005/SRR5720295	2003-05-20	175   	Pacific 	ALOHA   	-36.48458	13.276    	HOT148   	HOT
SRR5720296	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720296/SRR5720296_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720296/SRR5720296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/006/SRR5720296	2003-05-20	115   	Pacific 	ALOHA   	-38.42539	10.08884  	HOT148   	HOT
SRR5720297	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720297/SRR5720297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720297/SRR5720297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/007/SRR5720297	2004-05-18	175   	Pacific 	ALOHA   	-38.42539	10.08884  	HOT159   	HOT
SRR5720298	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720298/SRR5720298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720298/SRR5720298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/008/SRR5720298	2004-06-15	5     	Pacific 	ALOHA   	-38.42539	10.08884  	HOT160   	HOT
SRR5720299	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720299/SRR5720299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720299/SRR5720299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/009/SRR5720299	2004-02-24	5     	Pacific 	ALOHA   	-38.42539	10.08884  	HOT156   	HOT
SRR5720300	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720300/SRR5720300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720300/SRR5720300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/000/SRR5720300	2004-02-24	100   	Pacific 	ALOHA   	-38.42539	10.08884  	HOT156   	HOT
SRR5720301	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720301/SRR5720301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720301/SRR5720301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/001/SRR5720301	2004-02-24	175   	Pacific 	ALOHA   	-38.42539	10.08884  	HOT156   	HOT
SRR5720302	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720302/SRR5720302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720302/SRR5720302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/002/SRR5720302	2004-04-20	25    	Pacific 	ALOHA   	-39.25553	7.72506   	HOT158   	HOT
SRR5720303	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720303/SRR5720303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720303/SRR5720303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5720303	2004-04-20	125   	Pacific 	ALOHA   	-39.25553	7.72506   	HOT158   	HOT
SRR5720304	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720304/SRR5720304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720304/SRR5720304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/004/SRR5720304	2004-04-20	175   	Pacific 	ALOHA   	-39.25553	7.72506   	HOT158   	HOT
SRR5720305	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720305/SRR5720305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720305/SRR5720305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/005/SRR5720305	2004-05-18	5     	Pacific 	ALOHA   	-39.25553	7.72506   	HOT159   	HOT
SRR5720306	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720306/SRR5720306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720306/SRR5720306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/006/SRR5720306	2004-05-18	115   	Pacific 	ALOHA   	-39.25553	7.72506   	HOT159   	HOT
SRR5720307	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720307/SRR5720307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720307/SRR5720307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/007/SRR5720307	2004-10-13	1     	Atlantic	BATS    	-39.25553	7.72506   	BATS193  	BATS
SRR5720308	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720308/SRR5720308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720308/SRR5720308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/008/SRR5720308	2003-10-14	100   	Pacific 	ALOHA   	-40.01935	0.88755   	HOT152   	HOT
SRR5720309	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720309/SRR5720309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720309/SRR5720309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/009/SRR5720309	2003-10-14	175   	Pacific 	ALOHA   	-40.01935	0.88755   	HOT152   	HOT
SRR5720310	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720310/SRR5720310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720310/SRR5720310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/000/SRR5720310	2003-08-20	175   	Pacific 	ALOHA   	-40.01935	0.88755   	HOT151   	HOT
SRR5720311	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720311/SRR5720311_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720311/SRR5720311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/001/SRR5720311	2003-11-09	5     	Pacific 	ALOHA   	-40.01935	0.88755   	HOT153   	HOT
SRR5720312	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720312/SRR5720312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720312/SRR5720312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/002/SRR5720312	2003-11-09	100   	Pacific 	ALOHA   	-40.01935	0.88755   	HOT153   	HOT
SRR5720313	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720313/SRR5720313_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720313/SRR5720313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5720313	2003-11-09	175   	Pacific 	ALOHA   	-40.01935	0.88755   	HOT153   	HOT
SRR5720314	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720314/SRR5720314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720314/SRR5720314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/004/SRR5720314	2003-12-20	5     	Pacific 	ALOHA   	-40.06269	5.52721   	HOT154   	HOT
SRR5720315	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720315/SRR5720315_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720315/SRR5720315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/005/SRR5720315	2003-12-20	85    	Pacific 	ALOHA   	-40.06269	5.52721   	HOT154   	HOT
SRR5720316	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720316/SRR5720316_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720316/SRR5720316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR572/006/SRR5720316	2003-12-20	175   	Pacific 	ALOHA   	-40.06269	5.52721   	HOT154   	HOT
